id,sentence,tense,aspect
4008,Bicycles are an environmentally friendly mode of transportation .,present,simple
4009,A television is the enemy of productivity .,present,simple
4012,A towel needs to be not too soft !!! and extremely absorbent .,present,simple
4016,Turtles are green .,present,simple
402,Kites fly high .,present,simple
4021,A football is used in every match .,present,simple
4028,Gorillas are very strong .,present,simple
403,Footballs are made of leather .,present,simple
4030,Penguins are super cute .,present,simple
4032,The toilet is broken .,present,simple
4039,Butterflies tickle my nose .,present,simple
404,The chairs are stack up against the wall .,present,simple
4046,Computers are the best invention ever made .,present,simple
405,The couches fold out into a bed .,present,simple
4053,A car is necessary to live in America .,present,simple
4054,Clocks make annoying ticking noises .,present,simple
4056,A shark is not as dangerous as you might think .,present,simple
4057,Chairs are needed for the cafeteria .,present,simple
4060,Elephants are big and gray .,present,simple
4065,Cats are very slick creatures and very intelligent as well,present,simple
407,The owl hunts in the night .,present,simple
4070,Gorillas are extremely strong and could easily rip a human in half,present,simple
4079,The television has a lot of wear and tear on it and a lot of buttons no longer work,present,simple
408,Knives are sharp .,present,simple
4081,The bicycle is a fun way to get exercise and can be used as a means of transport,present,simple
4082,Beds are meant for sleep !!! not for jumping,present,simple
409,A guitar is a hard instrument to play .,present,simple
4096,A fox is very cunning and can take advantage of lots of different situations,present,simple
41,Sharks are dangerous .,present,simple
410,The towels are all dry .,present,simple
4101,Chairs can be fun when musci is involved,present,simple
4105,Fences are put to protect animals from getting in or to provide privacy,present,simple
411,Marbles are fun to collect .,present,simple
4112,Pandas Pandas are beautiful creatures .,present,simple
412,A shark is beneath the boat .,present,simple
413,The butterflies are out on this sunny day .,present,simple
4138,Foxes Foxes have bushy tails .,present,simple
4141,Dogs Dogs are man 's best friend .,present,simple
415,A bed is comfortable to sleep on .,present,simple
4151,Dolphins Dolphins are beautiful creatures .,present,simple
4158,The fence The fence that my neighbor installed is white .,present,simple
416,The dolphins swim next to the boat .,present,simple
4160,A pigeon A pigeon flies in the sky .,present,simple
4161,Knives Knives are used to cut meat .,present,simple
4164,Turtles Turtles walk very slowly .,present,simple
4166,An elephant An elephant is an enormous animal with a long trunk .,present,simple
417,Pandas eat bamboo .,present,simple
4170,Butterflies Butterflies start off as a caterpillar .,present,simple
4173,Sharks Sharks live in the oceans .,present,simple
4174,A fox A fox can bite you if you get to close to it .,present,simple
4178,The guitars The guitars are stored in the closest .,present,simple
4179,Toilets Toilets are sold at the store .,present,simple
418,The zipper is broken .,present,simple
4180,The boats The boats at the marina are beautiful .,present,simple
4181,A light bulb A light bulb helps light up a room .,present,simple
4186,Clocks Clocks are a wonderful way to tell time .,present,simple
4191,A bed A bed is a comfortable piece of furniture to lay down and sleep in .,present,simple
4193,Marbles Marbles are small and very colorful .,present,simple
4194,Bears Bears are dangerous animals .,present,simple
4196,A chair A chair has four legs .,present,simple
4197,The computers The computers are a very useful tool to find information .,present,simple
4198,Kites Kites are made in all different shapes and sizes .,present,simple
42,The pandas are cute but dumb .,present,simple
420,Lions are the kings of the jungle .,present,simple
4201,The dolphins The dolphins swam in the ocean .,present,simple
4202,Dogs are great companions,present,simple
4203,The pigeon is gross,present,simple
4206,The toilets are clogged,present,simple
4207,Butterflies migrate across the country every year .,present,simple
4208,The pigs are so cute,present,simple
4209,Computers make life easier .,present,simple
421,A dog barks at the mailman .,present,simple
4210,A kite flies high in the sky on a windy day,present,simple
4211,The zippers are sewn into the pockets .,present,simple
4212,A bed is soft and warm .,present,simple
4215,The football flies through the air,present,simple
4216,A shark swims effortlessly through the water .,present,simple
4217,Shirts hang on the clothes line .,present,simple
4218,The foxes are so cute,present,simple
4219,Towels are soft and fluffy,present,simple
422,The fence is damaged by the wind storm .,present,simple
4220,The turtle eats lettuce,present,simple
4221,Light bulbs burn out quick,present,simple
4222,The dolphins fly through the air,present,simple
4224,Bicycles are a green form of transportation .,present,simple
4225,An elephant is large,present,simple
4226,The fence is ready to fall over because of the wind .,present,simple
4227,A boat is a form of water transportation .,present,simple
4228,The clocks tick simultaneously .,present,simple
4229,The skunk smells bad,present,simple
4231,The chairs are stakced,present,simple
4232,The lion roars loudly,present,simple
4233,Gorillas are very territorial .,present,simple
4234,The pianos play beautiful songs,present,simple
4235,Knives are sharp !!! and should be handled with care .,present,simple
4236,The lamps flicker while the storm rages outside .,present,simple
4237,The trumpet is loud,present,simple
4238,A cow is delicious,present,simple
4239,A couch is great for relaxing .,present,simple
424,A tire is flat .,present,simple
4240,The panda is black and white,present,simple
4242,Penguins are black and white,present,simple
4243,A car is a form of transportation .,present,simple
4244,Kangaroos have strong back legs,present,simple
4246,Peacocks are brightly colored,present,simple
425,Squirrels hide their nuts .,present,simple
4250,The turtles are protected on the beach .,present,simple
4256,Elephants are huge .,present,simple
4257,A television is in most everyone 's home these days .,present,simple
4258,Cats are independent animals .,present,simple
4262,Knives are sharp .,present,simple
4266,Pandas are white and black .,present,simple
427,A kangaroo jumps around .,present,simple
4270,A peacock has beautiful plumage .,present,simple
4274,Beds are comfortable .,present,simple
4277,A gorilla lives in the zoo .,present,simple
4278,Bicycles are a great way to get exercise .,present,simple
4281,Clocks are a passion of my friend .,present,simple
4285,A shirt needs to be ironed .,present,simple
429,The televisions are out of date .,present,simple
4290,Pigs eat anything and everything .,present,simple
4292,Foxes chase rabbits .,present,simple
4293,A couch is the same as a sofa .,present,simple
43,The camel is in the desert .,present,simple
430,Cats have more fun .,present,simple
4300,Chairs are made for sitting .,present,simple
4303,The marble are pristine .,present,simple
4304,The dolphins swam with the boat .,present,simple
4309,Sharks are brutal .,present,simple
431,The elephant is hungry .,present,simple
4310,Cows sleep on their bellies .,present,simple
4318,A turtle lays eggs .,present,simple
4326,A pig is fat .,present,simple
4335,Owls sleep in the mornings .,present,simple
435,The peacock has beautiful feathers .,present,simple
437,A skunk smells terrible .,present,simple
438,A trumpet is very loud .,present,simple
439,Turtles move slow .,present,simple
44,The televisions are all on in the store .,present,simple
440,Cheetahs run very fast .,present,simple
442,The footballs are flat .,present,simple
443,The car is dirty .,present,simple
444,A guitar is quite .,present,simple
445,The lamps are dimly lit .,present,simple
446,Beds are made to sleep on .,present,simple
447,The fox is very quick .,present,simple
45,Bicycles are useful to get around the city .,present,simple
450,A cow is mooing .,present,simple
452,A light bulb needs replaced,present,simple
453,The pandas are cute .,present,simple
454,The zipper is stuck .,present,simple
